product_id|model|label|description|category_id|brand|image
1000642|3|thermobloc pour éprouvette de laboratoire|Bloc thermostat digital pour trois blocs aluminium. Pour une climatisation précise dans de petits récipients. La sonde de mesure de température PT-1000 fournie permet la régulation de la température dans les récipients d'échantillons. ...|20414|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-6692479.jpg
1000643|CMU0 Series|chauffe-ballon de laboratoire|Les chauffe-ballons de la série CMU sont munis d’une coque métallique. Ils sont généralement utilisés en chimie pour le chauffage de solutions contenues dans des ballons et/ou des flacons ...|20415|Electrothermal|http://img.directindustry.fr/images_di/photo-m2/71504-8124910.jpg
1000644|CMU Series|chauffe-ballon de laboratoire|Enveloppe extérieure métallique Les chauffe-ballons non-contrôlés de la série CMU sont conçus pour une utilisation dans les laboratoires de chimie dans le but de chauffer de solutions ...|20415|Electrothermal|http://img.directindustry.fr/images_di/photo-m2/71504-10927913.jpg
1000645|CMUA series|chauffe-ballon avec agitateur magnétique|Les chauffe-balloons de la série CMUA comprend toutes les caractéristiques techniques de la série de chauffe-ballons CMU complétées par la fonction dagitation magnétique. Pour plus de commodité et de ...|20415|Electrothermal|http://img.directindustry.fr/images_di/photo-m2/71504-12494280.jpg
1000646|TW12|bain-marie|La serie des TW se compose de bain marie a microprocesseur avec une constance de temperature de 0.2°C. Ces appareils sont utilises dans de nombreuses applications telles les travaux de routine de laboratoire, ...|20416|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501545.jpg
1000647|TW20|bain-marie|La serie des TW se compose de bain marie a microprocesseur avec une constance de temperature de 0.2°C. Ces appareils sont utilises dans de nombreuses applications telles les travaux de routine de laboratoire, ...|20416|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501565.jpg
1000648|TW2|bain-marie|La serie des TW se compose de bain marie a microprocesseur avec une constance de temperature de 0.2°C. Ces appareils sont utilises dans de nombreuses applications telles les travaux de routine de laboratoire, ...|20416|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501543.jpg
1000649|CORIO C-BT9|bain thermostatique de chauffage|... directement dans le bain thermostaté. Différents supports de tube, de plateformes variables et de serpentins de refroidissement peuvent être obtenus comme accessoires. Le thermostat est facile à retirer - par ex. pour ...|20417|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501535.jpg
1000650|CORIO CD-B13|bain thermostatique en acier inoxydable|Les circulateurs de bain de chauffage ouvert de la nouvelle série CORIO ™ disposent de réservoirs de bain de haute qualité en acier inoxydable et des raccords de pompe. Vos avantages: - Modèles pour ...|20417|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501584.jpg
1000651|CORIO CD-B27|bain thermostatique en acier inoxydable|Les circulateurs de bain de chauffage ouvert de la nouvelle série CORIO ™ disposent de réservoirs de bain de haute qualité en acier inoxydable et des raccords de pompe. Vos avantages: - Modèles pour ...|20417|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501106.jpg
1000652|FPW52-SL|cryostat à circulation|Ultra cryostat à circulation avec régulation proportionnelle de la puissance frigorifique Ultra Cryostat à circulation JULABO pour chauffage et refroidissement. Ces appareils sont conçus pour des mises ...|20418|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12503234.jpg
1000653|FPW55-SL|cryostat à circulation|Ultra cryostat à circulation avec régulation proportionnelle de la puissance frigorifique Ultra Cryostat à circulation JULABO pour chauffage et refroidissement. Ces appareils sont conçus pour des mises ...|20418|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501498.jpg
1000654|FPW90-SL|cryostat à circulation|Ultra cryostat à circulation avec régulation proportionnelle de la puissance frigorifique Ultra Cryostat à circulation JULABO pour chauffage et refroidissement. Ces appareils sont conçus pour des mises ...|20418|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501663.jpg
1000655|LR-2.ST Series|réacteur chimique|Réacteur de laboratoire à installation modulaire, destiné à optimiser et à reproduire divers processus chimiques d’homogénéisation, de réaction et de mélange à l'échelle d'un laboratoire. ...|20419|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-12062134.jpg
1000656|LR 1000|réacteur à basse pression||20419|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-6695059.jpg
1000657|LR 1000|réacteur à basse pression||20419|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-4285319.jpg
1000658|125 Series|étuve de séchage||20420|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-12062439.jpg
1000659|UF30, UF30plus|étuve de séchage|... durcissement de précision dans les domaines de la recherche, de la science, de l'industrie et de l'assurance qualité. Cette étuve de chauffage et de séchage à réglage universel est le grand classique Memmert en matière ...|20420|Memmert GmbH + Co. KG|http://img.directindustry.fr/images_di/photo-m2/28305-12298621.jpg
1000660|UN55, UN55plus|étuve de séchage|... durcissement de précision dans les domaines de la recherche, de la science, de l'industrie et de l'assurance qualité Cette étuve de chauffage et de séchage à réglage universel est le grand classique Memmert en matière ...|20420|Memmert GmbH + Co. KG|http://img.directindustry.fr/images_di/photo-m2/28305-12298662.jpg
1000661|125 Series|étuve de séchage||20421|IKA|http://img.directindustry.fr/images_di/photo-m2/28268-12062439.jpg
1000662|UF30, UF30plus|étuve de séchage|Séchage, chauffage, étuvage, vieillissement, cuisson, test et durcissement de précision dans les domaines de la recherche, de la science, de l'industrie et de l'assurance qualité. Cette étuve de chauffage et de séchage à réglage universel ...|20421|Memmert GmbH + Co. KG|http://img.directindustry.fr/images_di/photo-m2/28305-12298621.jpg
1000663|UN55, UN55plus|étuve de séchage|Séchage, chauffage, étuvage, vieillissement, cuisson, test et durcissement de précision dans les domaines de la recherche, de la science, de l'industrie et de l'assurance qualité Cette étuve de chauffage et de séchage à réglage universel ...|20421|Memmert GmbH + Co. KG|http://img.directindustry.fr/images_di/photo-m2/28305-12298662.jpg
1000664|MCO-170AICD-PE | 165 L|incubateur de laboratoire||20422|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12506406.jpg
1000665|MCO-170AICUVD-PE | 165 L|incubateur de laboratoire||20422|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12480687.jpg
1000666|MCO-170AIC-PE|incubateur de laboratoire|C'est la toute dernière évolution dans les incubateurs PHCbi CO2. Il est équipé en version standard des meilleures solutions pour un environnement précisément contrôlé, pour la prévention de la contamination et pour la ...|20422|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12480381.jpg
1000667|KRC180|réfrigérateur|Les réfrigérateurs à produits chimiques JULABO sont conçus pour le stockage et le refroidissement de substances dangereuses. Des produits chimiques déversés ou dégageant des vapeurs ne peuvent causer de dommages. Vos ...|20423|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501680.jpg
1000668|KRC50|réfrigérateur|Les réfrigérateurs à produits chimiques JULABO sont conçus pour le stockage et le refroidissement de substances dangereuses. Des produits chimiques déversés ou dégageant des vapeurs ne peuvent causer de dommages. Vos ...|20423|JULABO GmbH|http://img.directindustry.fr/images_di/photo-m2/28301-12501689.jpg
1000669|MPR-514-PE|réfrigérateur de type armoire||20423|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12477606.jpg
1000670|MDF-DU302VX-PE|congélateur de laboratoire||20424|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12476635.jpg
1000671|MDF-DU502VX-PE|congélateur de laboratoire||20424|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12476734.jpg
1000672|MDF-DU702VX-PE TwinGuard ULT Freezer|congélateur de laboratoire||20424|PHC Europe B.V.|http://img.directindustry.fr/images_di/photo-m2/69508-12476747.jpg
1000673||sorbonne pour produits chimiques||20425|EUROCLONE S.p.A.|http://img.directindustry.fr/images_di/photo-m2/106703-11433801.jpg
1000674|WD03|sorbonne||20425|Jinan Hanon Instruments Co., Ltd.|http://img.directindustry.fr/images_di/photo-m2/167782-10061004.jpg
1000675|GAP.125.180 / EN 14175-3|sorbonne avec rideau d'air|Les lieux de travail produit dangereux rideau d’air frais. Le respect de la limite d’exposition professionnelle test de la fonction aérodynamique selon la norme DIN EN 14175-3 (5.4.4) un maximum de sécurité pour l’utilisateur construction ...|20425|asecos GmbH|http://img.directindustry.fr/images_di/photo-m2/68473-8074242.jpg
1000676|Flexible Containment Systems|boîte à gants transportable||20426|Dec Group|http://img.directindustry.fr/images_di/photo-m2/68500-4125539.jpg
1000677|Solid Containment Systems|boîte à gants de confinement||20426|Dec Group|http://img.directindustry.fr/images_di/photo-m2/68500-10061089.jpg
1000678||boîte à gants en acier inoxydable|Les boîtes à gants/isolateurs de transfert et d’échantillonnage de PSL sont spécialement conçues pour les laboratoires, essais cliniques et installations de production. Nos boîtes à gants/isolateurs de ...|20426|Powder Systems Limited|http://img.directindustry.fr/images_di/photo-m2/67130-4734567.jpg
1000679|PURELAB Chorus 2+|unité de purification d'eau avec échangeur d'ions|PURELAB Chorus 2+ Production d'eau de type 2 (usage général de laboratoire) à partir d'eau de ville. Eau à usage générale de laboratoire équivalente bi-distillée. Applications : préparation ...|20427|Veolia Water Technologies|http://img.directindustry.fr/images_di/photo-m2/25260-12279423.jpg
1000680|450 - 5 000 l/h | SIRION™ Maxi|unité de purification d'eau par osmose inverse|Débit de 450 à 5 000 litres/h, Utilisation de membranes « faible énergie » pour une pression de service moindre, Optimisation du ratio encombrement/débit, Préfiltration à ...|20427|Veolia Water Technologies|http://img.directindustry.fr/images_di/photo-m2/25260-7726233.jpg
1000681|10 - 90 l/h | Sirion™ Mini|unité de purification d'eau par osmose inverse|Débit de 10 à 90 litres/h, Utilisation de membranes « faible énergie » pour une pression de service moindre, Optimisation du ratio encombrement/débit Préfiltration à ...|20427|Veolia Water Technologies|http://img.directindustry.fr/images_di/photo-m2/25260-9433145.jpg
1000682|KBW 400|chambre de croissance|Caractéristiques essentielles Plage de température : 0 °C à 70 °C Plage de température avec éclairage : 5 °C à 60 °C 3 cassettes d’éclairage à position variable dotées respectivement de 5 tubes fluorescents Technologie de chambre ...|20428|BINDER|http://img.directindustry.fr/images_di/photo-m2/36327-12285283.jpg
1000683|KBW 720|chambre de croissance|Caractéristiques essentielles Plage de température : 0 °C à 70 °C Plage de température avec éclairage : 10 °C à 60 °C 3 cassettes d’éclairage à position variable dotées respectivement de 5 tubes fluorescents Technologie de chambre ...|20428|BINDER|http://img.directindustry.fr/images_di/photo-m2/36327-12285292.jpg
1000684|KBWF 240|chambre de croissance|Caractéristiques essentielles Plage de température : 0 °C à 70 °C Plage de température avec éclairage : 10 °C à 60 °C Plage d’humidité : 10 % HR à 80 % HR cassettes d’éclairage à position variable dotées respectivement de 5 tubes ...|20428|BINDER|http://img.directindustry.fr/images_di/photo-m2/36327-12285315.jpg
1000685|XC300|automate programmable compact||30101|Eaton|http://img.directindustry.fr/images_di/photo-m2/5067-11949401.jpg
1000686|XV-102|automate programmable embarqué|Le terminal-automate XV-102 est la solution d’écran tactile compacte, intelligente et hautement performante offrant un affichage graphique intégral et une puissance maximale à un prix extrêmement compétitif. Ce modèle ...|30101|Eaton|http://img.directindustry.fr/images_di/photo-m2/5067-7856309.jpg
1000687|XV-112|automate programmable box|Les appareils sont montés dans le boîtier de commande par l’arrière ou avec la face avant disponible du client. Un film flexible et transparent recouvre la face avant, assurant un affichage optimal. Les terminaux-opérateurs XV-112 installés ...|30101|Eaton|http://img.directindustry.fr/images_di/photo-m2/5067-7856319.jpg
1000688|G2001S|relais de sécurité|... raccordement de barrages immatériels de sécurité/barrières de sécurité multifaisceaux avec OSSD Relais de sécurité avec fonction inhibition intégrée Catégorie ...|30102|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11945298.jpg
1000689|DA102S, DA101S|relais de sécurité|... comparaison d'impulsions de deux capteurs Structure redondante du matériel Contrôle redondant des séquences d’impulsions Relais avec contacts forcés Quatre points de commutation au choix|30102|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-11945322.jpg
1000690|G1502S, G1502S, G1503S|relais de sécurité|... transversaux et contrôle de simultanéité en option Possibilité de raccorder des interrupteurs de sécurité mécaniques et des capteurs de sécurité Commande bimanuelle selon EN 574, type IIIC ...|30102|ifm electronic|http://img.directindustry.fr/images_di/photo-m2/544-10256721.jpg
